label_0	pb_0	pb_1	pb_2	pb_3	pb_4	pb_5	pb_6	pb_7	pb_8	pb_9	pb_10	pb_11	pb_12	pb_13	pb_14	pb_15	pb_16	pb_17	pb_18	pb_19
0.0	1.4007372030323803e-24	1.429182407731219e-13	3.911981543420436e-29	5.710944155053167e-20	2.0439930391773964e-20	1.7983500448139352e-24	4.621573139230407e-22	4.770253452759901e-16	1.4099296063618107e-21	1.276664795391393e-15	1.1909356523219396e-16	2.4895665508287677e-37	5.971986474458e-13	3.1000231841994693e-13	8.574623209592452e-31	1.896270821777803e-12	1.7475434603725573e-10	1.4250397505335824e-10	4.68718282311185e-21	1.047202123485393e-30
0.0	8.311652164925029e-25	9.60469515633184e-12	2.895000216048596e-25	4.305934655791065e-20	2.617387114092776e-20	5.034181175794572e-21	3.6141138168999715e-20	2.313235575260989e-16	4.948938554817991e-20	9.86681932957734e-14	8.925333375313761e-17	2.1055870166832104e-08	1.0209901697842824e-09	5.137839234184169e-13	2.703375677700061e-27	1.4214850307199947e-10	5.446294929214986e-09	3.153168985442632e-08	1.2641920539184474e-15	2.2383092546249176e-30
0.0	2.1478710763519057e-23	1.0316789413896538e-10	3.9190805167592236e-24	8.438404236769692e-19	2.3579772411194505e-19	3.46978907623844e-20	2.235452961297068e-19	4.147326427370631e-15	4.623131542638417e-19	1.2940391349956284e-12	1.804768328460454e-15	1.321722661655351e-07	1.4957077036593045e-08	9.270199494033987e-12	1.584134548142414e-26	1.00203663524286e-09	4.791694351056435e-07	4.527535868411125e-07	1.0877702215470475e-14	1.3409814499116287e-29
0.0	0.0038231183834097557	0.00015031759979081922	7.327035167389086e-07	0.0004514115829042721	0.0021135455581114443	4.997690019472103e-06	0.00037228120192237706	0.00853277478300581	0.000458995882708887	4.6351773594308204e-05	0.0017378328399760687	3.701779808815775e-32	4.833005375677533e-07	0.0008317959807878994	3.1874346701356815e-06	2.4619324869549186e-05	2.4059853263198602e-06	5.182115178846137e-06	2.3887587256795785e-08	0.011381834235539949
0.0	0.002268550454677815	0.01010196259632265	0.005422256766078856	0.00034035506670698854	0.0027064509530204933	0.013990200123183468	0.029112741378444152	0.004137792337285349	0.01611103426859889	0.0035823387416295317	0.001302399287242246	0.0031308339604208687	0.000826266268382532	0.001378581310846672	0.010049226830005866	0.0018455170731197083	7.498357539965244e-05	0.0011466406361514392	0.006442782186438351	0.024327743739884753
1.0	0.05862316913849564	0.10850924373650087	0.07340331351619092	0.006669988902510758	0.024382139413261346	0.09642689022639288	0.18007225899084048	0.07418516166240052	0.15050385024315038	0.0469825824476527	0.026335475503083364	0.019652924161200666	0.01210445369081951	0.024873732298330238	0.05888684852367829	0.013009463190023505	0.006597115641629734	0.016464251146453005	0.055436724068932526	0.14574864043465646
0.0	2.3951795061108206e-05	1.4271833896403593e-06	4.214191688581733e-06	1.758932189627964e-07	3.5040274793511286e-05	9.994559122614522e-05	0.000177778406168018	3.074549823862224e-17	1.2263505193592952e-05	1.1527026685548661e-09	2.1183902416885048e-06	2.304661372276575e-06	6.857349145795529e-28	5.471888752133181e-13	0.0004898836512454767	1.4502819103564817e-05	6.381534349785583e-09	8.17513453731234e-18	0.0009479061067319191	1.5437967689949526e-07
0.0	1.5360531351448792e-29	1.456010422679687e-14	2.916048518869156e-26	9.879858406778898e-15	1.9094334464704836e-12	6.312796562294534e-29	9.55542889628867e-16	3.735805294562841e-23	2.8554866482035918e-18	6.606119321062233e-23	9.758290943539482e-13	2.24138536714463e-40	2.7069699614515822e-14	3.18339046159186e-17	6.620370131599954e-31	2.724703189397052e-12	1.7844609116741175e-10	8.414053818258761e-13	3.7858505340513305e-14	1.446159190682864e-29
0.0	9.114585761360473e-30	9.784990480312639e-13	2.1579756955481935e-22	7.449210420034637e-15	2.445079998912782e-12	1.7671621669079382e-25	7.472435588508928e-14	1.811601374059334e-23	1.0022931572114492e-16	5.1055990613862126e-21	7.313241456378098e-13	1.8956841811970768e-11	4.6279236102828534e-11	5.276008416536381e-17	2.0872459528154644e-27	2.0424955931409568e-10	5.561349766123228e-09	1.8617679634301162e-10	1.0210914195348428e-08	3.091047494625794e-29
0.0	2.3553626573028818e-28	1.0510451873718981e-11	2.9213401978968613e-21	1.4598328538141968e-13	2.2027475260002186e-11	1.2180093978662214e-24	4.621956891983566e-13	3.2479624361861786e-22	9.363084747867333e-16	6.696023077290624e-20	1.478791435999578e-11	1.189962096924681e-10	6.779713655136711e-10	9.519498046587069e-16	1.2230924660602234e-26	1.4398008895054523e-09	4.892920527611367e-07	2.6732538826825095e-09	8.785950174298888e-08	1.8518608822816984e-28
0.0	0.00046856812512392705	4.772547990293228e-05	9.49647566670496e-08	0.00010028954834470702	0.00029825431278011606	1.1309260019029384e-06	4.719107388493866e-05	0.0014213061805202157	6.058174048879656e-05	1.2091923354021184e-05	0.0007037520581066777	2.333202351371819e-32	3.307791161963203e-07	0.0003748340142919553	2.3451100570611853e-07	1.5133359536704488e-05	1.4380402274724173e-06	3.1443385146041376e-06	6.8489743964197505e-09	0.0020413399389482
0.0	0.0002780375407442592	0.0032073490631960994	0.0007027716977103459	7.56162606578819e-05	0.0003819225310607921	0.003165838823434094	0.003690386520428522	0.0006892329836720657	0.002126455887373188	0.0009345352320508439	0.0005274190691931121	0.0019733397272339564	0.0005655107014237281	0.0006212330652079528	0.0007393576761130217	0.0011344288905822649	4.4817146906438e-05	0.0006957441489102446	0.0018472543820461425	0.004363197872418135
0.0	0.00718495889932365	0.034451426435995046	0.009513708679392278	0.0014818631152379348	0.003440700961898924	0.021820416435348863	0.02282630236171959	0.012357038765825432	0.019864633957464257	0.012256484312841029	0.010664803115798026	0.0123870816829904	0.008284494186657625	0.011208903557065879	0.004332516741296478	0.007996843328456118	0.0039430488516162465	0.009989970737283894	0.01589464434761989	0.026140120705469966
0.0	2.9355742039895763e-06	4.531273269056003e-07	5.461959429861372e-07	3.907797707179428e-08	4.944730449767815e-06	2.26166623885867e-05	2.2535529210982955e-05	5.121284433377888e-18	1.618629964034909e-06	3.0070893166108965e-10	8.578624239152468e-07	1.452609720358193e-06	4.69328650307544e-28	2.4658090133812197e-13	3.604249800284436e-05	8.914800749125969e-06	3.814197454822173e-09	4.960405066385526e-18	0.0002717806777815067	2.768810313831708e-08
0.0	7.216714621275416e-24	3.337183874587147e-13	1.6967125702661398e-28	2.344845717747214e-18	2.2453094958613466e-19	4.860975521570048e-24	6.232221621490327e-22	1.6266824919692037e-15	2.720786890311242e-21	7.664477166391312e-15	1.0863236202037833e-15	2.7952366210594268e-36	1.1856900316967496e-11	3.2463560611624567e-12	4.612739666850343e-30	3.3977442037376465e-11	7.00006831236826e-09	2.24187162785749e-09	1.9318126941914536e-20	1.5631285081826978e-30
0.0	4.282232354200086e-24	2.2427251848781465e-11	1.2556253660639887e-24	1.7679655350152877e-18	2.87517815813246e-19	1.360749067583114e-20	4.873656132587283e-20	7.888259706410941e-16	9.55012724050091e-20	5.923560493674418e-13	8.141330259861497e-16	2.3641119117305366e-07	2.0270941201076047e-08	5.380364774103843e-12	1.4542876016960504e-26	2.547021484674109e-09	2.1816016264157486e-07	4.960563439481006e-07	5.210341370969274e-15	3.3410598847799e-30
0.0	1.1066010503445623e-22	2.409001334141934e-10	1.699791551382545e-23	3.464708374306481e-17	2.5902185521341934e-18	9.378908079239538e-20	3.0145229469505097e-19	1.414260972649529e-14	8.921406882044814e-19	7.768784287303938e-12	1.646237108092136e-14	1.4840043482723046e-06	2.9696077212261736e-07	9.70778814462762e-11	8.521890804099673e-26	1.795452490344833e-08	1.9193907648072635e-05	7.1227165443612836e-06	4.483222442245008e-14	2.0016444641312584e-29
